SN,No,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,AM,SDCORR,TEMP,SIG380,SIG440,SIG675,SIG870,SIG1020,STD380,STD440,STD675,STD870,STD1020,AOT380,AOT440,AOT675,AOT870,AOT1020,WATER
31487,337,26/02/13,17:44:18,-39.421,-71.941,2830.00,550.00,72.49,2.74,0.990,13.40,855.99,516.69,690.46,417.37,642.64,0.00,0.00,0.00,0.00,0.00,0.0819,0.1447,0.1555,0.1864,0.2123,Na  
31487,338,26/02/13,17:44:33,-39.421,-71.941,2830.00,550.00,72.51,2.74,0.990,13.40,827.45,491.29,660.83,397.96,613.39,0.01,0.01,0.00,0.00,0.00,0.0941,0.1630,0.1714,0.2037,0.2292,Na  
31487,339,26/02/13,17:44:47,-39.421,-71.941,2830.00,550.00,72.53,2.74,0.990,13.40,789.20,459.29,622.34,371.95,574.59,0.00,0.01,0.00,0.01,0.00,0.1111,0.1874,0.1932,0.2282,0.2529,Na  
31487,340,26/02/13,17:45:03,-39.421,-71.941,2830.00,550.00,72.54,2.74,0.990,13.30,740.07,426.74,588.51,350.74,542.24,0.01,0.01,0.01,0.01,0.01,0.1343,0.2140,0.2134,0.2494,0.2739,Na  
31487,341,26/02/13,17:45:17,-39.421,-71.941,2830.00,550.00,72.56,2.74,0.990,13.30,683.53,389.67,547.33,324.77,502.63,0.01,0.01,0.01,0.01,0.01,0.1631,0.2469,0.2397,0.2773,0.3013,Na  
31487,342,26/02/13,17:45:32,-39.421,-71.941,2830.00,550.00,72.58,2.75,0.990,13.30,622.76,348.80,501.37,296.15,457.82,0.01,0.01,0.01,0.01,0.01,0.1967,0.2870,0.2715,0.3107,0.3351,Na  
31487,343,26/02/13,17:45:46,-39.421,-71.941,2830.00,550.00,72.59,2.75,0.990,13.30,570.45,312.62,458.00,268.86,415.11,0.01,0.01,0.01,0.01,0.01,0.2284,0.3266,0.3043,0.3457,0.3706,Na  
31487,344,26/02/13,17:46:03,-39.421,-71.941,2830.00,550.00,72.61,2.75,0.990,13.30,517.60,279.71,421.83,245.78,378.61,0.01,0.02,0.01,0.01,0.01,0.2634,0.3667,0.3339,0.3781,0.4038,Na  
31487,345,26/02/13,17:46:18,-39.421,-71.941,2830.00,550.00,72.63,2.75,0.990,13.20,456.88,242.80,377.24,219.01,334.81,0.01,0.01,0.01,0.01,0.01,0.3084,0.4178,0.3743,0.4198,0.4482,Na  
31487,346,26/02/13,17:46:32,-39.421,-71.941,2830.00,550.00,72.65,2.75,0.990,13.20,405.10,211.63,338.47,194.83,295.33,0.01,0.01,0.01,0.01,0.01,0.3518,0.4674,0.4135,0.4620,0.4935,Na  
31487,347,26/02/13,17:46:47,-39.421,-71.941,2830.00,550.00,72.66,2.76,0.990,13.20,349.27,179.61,299.60,171.13,256.72,0.01,0.01,0.01,0.01,0.01,0.4052,0.5265,0.4575,0.5088,0.5440,Na  
31487,348,26/02/13,17:47:03,-39.421,-71.941,2830.00,550.00,72.68,2.76,0.990,13.10,312.91,179.70,302.45,177.83,261.23,0.13,0.23,0.20,0.24,0.26,0.4447,0.5259,0.4537,0.4945,0.5373,Na  
31487,349,26/02/13,17:47:18,-39.421,-71.941,2830.00,550.00,72.70,2.76,0.990,13.10,714.27,584.40,666.47,496.43,745.81,0.01,0.01,0.01,0.01,0.01,0.1450,0.0980,0.1670,0.1221,0.1567,Na  
31487,350,26/02/13,17:47:32,-39.421,-71.941,2830.00,550.00,72.72,2.76,0.990,13.10,705.13,577.64,666.70,496.72,746.88,0.00,0.00,0.00,0.00,0.00,0.1495,0.1021,0.1668,0.1218,0.1561,Na  
31487,351,26/02/13,17:47:47,-39.421,-71.941,2830.00,550.00,72.73,2.76,0.990,13.10,744.51,597.06,675.57,501.10,753.55,0.00,0.00,0.00,0.00,0.00,0.1296,0.0900,0.1619,0.1185,0.1528,Na  
31487,352,26/02/13,17:48:04,-39.421,-71.941,2830.00,550.00,72.75,2.76,0.990,13.00,739.38,592.94,671.80,498.13,748.46,0.00,0.00,0.00,0.00,0.00,0.1318,0.0923,0.1637,0.1206,0.1551,Na  
31487,353,26/02/13,17:48:18,-39.421,-71.941,2830.00,550.00,72.77,2.77,0.990,13.00,726.50,585.75,671.11,497.97,748.01,0.00,0.00,0.00,0.00,0.00,0.1379,0.0966,0.1640,0.1206,0.1553,Na  
31487,354,26/02/13,17:48:33,-39.421,-71.941,2830.00,550.00,72.79,2.77,0.990,13.00,733.77,587.04,667.79,494.72,743.66,0.00,0.00,0.00,0.00,0.00,0.1341,0.0957,0.1657,0.1229,0.1573,Na  
31487,355,26/02/13,17:48:47,-39.421,-71.941,2830.00,550.00,72.80,2.77,0.990,13.00,711.16,568.20,649.80,481.28,724.48,0.01,0.01,0.01,0.01,0.01,0.1452,0.1073,0.1754,0.1328,0.1666,Na  
31487,356,26/02/13,17:49:04,-39.421,-71.941,2830.00,550.00,72.82,2.77,0.990,12.90,678.24,540.87,625.13,463.63,699.44,0.00,0.00,0.00,0.00,0.00,0.1620,0.1249,0.1892,0.1461,0.1792,Na  
31487,357,26/02/13,17:49:18,-39.421,-71.941,2830.00,550.00,72.84,2.77,0.990,12.90,657.79,522.45,607.31,450.67,680.14,0.01,0.01,0.00,0.00,0.00,0.1728,0.1373,0.1995,0.1563,0.1891,Na  
31487,358,26/02/13,17:49:33,-39.421,-71.941,2830.00,550.00,72.86,2.77,0.990,12.90,646.78,508.87,590.50,437.00,660.34,0.00,0.00,0.00,0.00,0.00,0.1786,0.1466,0.2095,0.1673,0.1997,Na  
31487,359,26/02/13,17:49:47,-39.421,-71.941,2830.00,550.00,72.87,2.78,0.990,12.90,616.61,483.13,564.00,417.03,630.20,0.00,0.00,0.00,0.00,0.00,0.1955,0.1651,0.2259,0.1840,0.2164,Na  
31487,360,26/02/13,17:50:03,-39.421,-71.941,2830.00,550.00,72.89,2.78,0.990,12.90,577.74,453.91,536.79,396.77,600.12,0.00,0.00,0.00,0.00,0.00,0.2187,0.1873,0.2435,0.2018,0.2338,Na  
31487,361,26/02/13,17:50:18,-39.421,-71.941,2830.00,550.00,72.91,2.78,0.990,12.90,535.01,422.82,506.60,374.53,565.46,0.02,0.01,0.01,0.01,0.01,0.2460,0.2127,0.2642,0.2224,0.2551,Na  
31487,362,26/02/13,17:50:32,-39.421,-71.941,2830.00,550.00,72.92,2.78,0.990,12.90,504.26,398.79,477.57,352.28,530.19,0.01,0.01,0.00,0.00,0.00,0.2670,0.2335,0.2852,0.2443,0.2781,Na  
31487,363,26/02/13,17:50:47,-39.421,-71.941,2830.00,550.00,72.94,2.78,0.990,12.90,464.69,370.59,447.22,329.32,494.54,0.01,0.01,0.00,0.00,0.00,0.2960,0.2596,0.3086,0.2683,0.3029,Na  
31487,364,26/02/13,17:51:03,-39.421,-71.941,2830.00,550.00,72.96,2.79,0.990,12.90,438.40,351.17,425.67,312.51,467.90,0.01,0.01,0.01,0.00,0.01,0.3165,0.2786,0.3261,0.2869,0.3225,Na  
31487,365,26/02/13,17:51:18,-39.421,-71.941,2830.00,550.00,72.98,2.79,0.990,12.80,399.20,324.19,398.23,291.70,435.39,0.01,0.01,0.01,0.01,0.01,0.3498,0.3070,0.3498,0.3115,0.3482,Na  
31487,366,26/02/13,17:51:32,-39.421,-71.941,2830.00,550.00,72.99,2.79,0.990,12.80,350.93,289.18,362.19,265.33,393.94,0.01,0.00,0.00,0.00,0.00,0.3956,0.3477,0.3836,0.3452,0.3838,Na  
31487,367,26/02/13,17:51:47,-39.421,-71.941,2830.00,550.00,73.01,2.79,0.990,12.80,317.72,264.48,336.66,246.04,364.26,0.01,0.01,0.01,0.01,0.01,0.4308,0.3794,0.4095,0.3720,0.4116,Na  
31487,368,26/02/13,17:52:04,-39.421,-71.941,2830.00,550.00,73.03,2.79,0.990,12.80,284.94,238.15,308.31,224.63,330.93,0.01,0.01,0.01,0.01,0.01,0.4693,0.4166,0.4406,0.4043,0.4457,Na  
31487,369,26/02/13,17:52:18,-39.421,-71.941,2830.00,550.00,73.05,2.79,0.990,12.80,244.06,204.82,272.82,198.72,292.11,0.01,0.01,0.01,0.01,0.01,0.5243,0.4702,0.4841,0.4479,0.4900,Na  
31487,370,26/02/13,17:52:33,-39.421,-71.941,2830.00,550.00,73.06,2.80,0.990,12.80,215.65,182.05,251.78,183.00,268.42,0.01,0.01,0.01,0.01,0.01,0.5680,0.5119,0.5125,0.4771,0.5199,Na  
31487,371,26/02/13,17:52:47,-39.421,-71.941,2830.00,550.00,73.08,2.80,0.990,12.80,187.97,156.11,224.29,162.41,238.31,0.01,0.02,0.01,0.01,0.01,0.6166,0.5665,0.5535,0.5195,0.5621,Na  
31487,372,26/02/13,17:53:04,-39.421,-71.941,2830.00,550.00,73.10,2.80,0.990,12.80,159.23,129.51,196.14,141.34,207.82,0.01,0.01,0.01,0.01,0.01,0.6752,0.6326,0.6009,0.5687,0.6106,Na  
31487,373,26/02/13,17:53:18,-39.421,-71.941,2830.00,550.00,73.12,2.80,0.990,12.80,135.40,107.01,173.17,124.45,183.73,0.02,0.02,0.01,0.02,0.02,0.7325,0.7002,0.6450,0.6137,0.6542,Na  
31487,374,26/02/13,17:53:33,-39.421,-71.941,2830.00,550.00,73.13,2.80,0.990,12.80,111.07,82.60,145.86,104.30,155.67,0.02,0.02,0.01,0.01,0.01,0.8025,0.7920,0.7057,0.6763,0.7128,Na  
31487,375,26/02/13,17:53:47,-39.421,-71.941,2830.00,550.00,73.15,2.81,0.990,12.80,965.54,703.75,849.51,588.35,889.78,0.06,0.05,0.05,0.05,0.05,0.0311,0.0279,0.0773,0.0593,0.0911,Na  
31487,376,26/02/13,17:54:03,-39.421,-71.941,2830.00,550.00,73.17,2.81,0.990,12.70,913.38,657.34,794.08,546.41,828.17,0.00,0.00,0.00,0.01,0.00,0.0507,0.0521,0.1013,0.0856,0.1166,Na  
31487,377,26/02/13,17:54:18,-39.421,-71.941,2830.00,550.00,73.19,2.81,0.990,12.70,842.11,611.27,751.71,517.94,785.36,0.00,0.00,0.00,0.00,0.00,0.0794,0.0779,0.1207,0.1046,0.1354,Na  
31487,378,26/02/13,17:54:32,-39.421,-71.941,2830.00,550.00,73.20,2.81,0.990,12.70,810.10,583.70,718.24,494.09,749.36,0.01,0.00,0.00,0.00,0.00,0.0930,0.0941,0.1368,0.1213,0.1520,Na  
31487,379,26/02/13,17:54:47,-39.421,-71.941,2830.00,550.00,73.22,2.81,0.990,12.70,762.25,547.46,675.81,463.66,701.72,0.01,0.00,0.00,0.00,0.00,0.1144,0.1168,0.1584,0.1438,0.1753,Na  
31487,380,26/02/13,17:55:03,-39.421,-71.941,2830.00,550.00,73.24,2.82,0.990,12.70,713.29,514.46,639.14,437.35,660.55,0.00,0.00,0.01,0.00,0.01,0.1378,0.1387,0.1780,0.1644,0.1966,Na  
31487,381,26/02/13,17:55:18,-39.421,-71.941,2830.00,550.00,73.26,2.82,0.990,12.70,636.49,467.09,589.31,403.29,606.07,0.01,0.01,0.00,0.01,0.01,0.1779,0.1728,0.2067,0.1931,0.2270,Na  
31487,382,26/02/13,17:55:32,-39.421,-71.941,2830.00,550.00,73.27,2.82,0.990,12.70,584.15,432.68,549.73,375.85,562.74,0.01,0.01,0.00,0.01,0.01,0.2081,0.1997,0.2312,0.2180,0.2532,Na  
31487,383,26/02/13,17:55:47,-39.421,-71.941,2830.00,550.00,73.29,2.82,0.990,12.70,543.83,405.44,518.29,352.81,526.34,0.00,0.01,0.00,0.00,0.00,0.2332,0.2225,0.2519,0.2402,0.2767,Na  
31487,384,26/02/13,17:56:04,-39.421,-71.941,2830.00,550.00,73.31,2.82,0.990,12.70,491.92,369.84,479.19,325.29,482.34,0.01,0.01,0.01,0.01,0.01,0.2683,0.2548,0.2795,0.2688,0.3074,Na  
31487,385,26/02/13,17:56:18,-39.421,-71.941,2830.00,550.00,73.33,2.83,0.990,12.70,439.48,332.95,438.50,296.92,437.47,0.01,0.01,0.01,0.01,0.01,0.3079,0.2918,0.3107,0.3009,0.3418,Na  
31487,386,26/02/13,17:56:33,-39.421,-71.941,2830.00,550.00,73.34,2.83,0.990,12.60,382.79,292.56,393.16,265.62,387.54,0.01,0.01,0.01,0.01,0.01,0.3564,0.3372,0.3491,0.3401,0.3844,Na  
31487,387,26/02/13,17:56:47,-39.421,-71.941,2830.00,550.00,73.36,2.83,0.990,12.60,342.09,261.43,360.82,242.95,353.56,0.01,0.01,0.01,0.01,0.01,0.3957,0.3767,0.3792,0.3714,0.4166,Na  
31487,388,26/02/13,17:57:04,-39.421,-71.941,2830.00,550.00,73.38,2.83,0.990,12.60,291.71,219.96,314.22,209.75,303.07,0.02,0.02,0.02,0.02,0.02,0.4515,0.4373,0.4277,0.4230,0.4707,Na  
31487,389,26/02/13,17:57:18,-39.421,-71.941,2830.00,550.00,73.40,2.83,0.990,12.60,254.39,188.52,281.17,186.51,268.49,0.01,0.01,0.01,0.01,0.01,0.4994,0.4914,0.4667,0.4642,0.5132,Na  
31487,390,26/02/13,17:57:33,-39.421,-71.941,2830.00,550.00,73.41,2.83,0.990,12.60,1173.32,779.75,972.61,649.71,984.51,0.00,0.00,0.00,0.00,0.00,-0.0404,-0.0099,0.0286,0.0236,0.0545,Na  
31487,391,26/02/13,17:57:47,-39.421,-71.941,2830.00,550.00,73.43,2.84,0.990,12.60,1157.09,772.81,967.13,644.50,978.63,0.00,0.00,0.00,0.00,0.00,-0.0356,-0.0068,0.0305,0.0265,0.0565,Na  
31487,392,26/02/13,17:58:03,-39.421,-71.941,2830.00,550.00,73.45,2.84,0.990,12.60,1148.44,768.05,955.50,634.88,965.21,0.00,0.00,0.00,0.00,0.00,-0.0331,-0.0047,0.0348,0.0317,0.0614,Na  
31487,393,26/02/13,17:58:18,-39.421,-71.941,2830.00,550.00,73.47,2.84,0.990,12.60,1113.16,749.04,933.89,620.26,943.65,0.00,0.00,0.00,0.00,0.00,-0.0223,0.0040,0.0428,0.0399,0.0693,Na  
31487,394,26/02/13,17:58:32,-39.421,-71.941,2830.00,550.00,73.48,2.84,0.990,12.60,1058.26,717.95,905.31,601.25,915.84,0.00,0.00,0.00,0.00,0.00,-0.0046,0.0189,0.0537,0.0508,0.0797,Na  
31487,395,26/02/13,17:58:47,-39.421,-71.941,2830.00,550.00,73.50,2.84,0.990,12.60,1061.36,712.08,888.39,588.61,894.86,0.00,0.00,0.00,0.00,0.00,-0.0058,0.0216,0.0602,0.0583,0.0878,Na  
31487,396,26/02/13,17:59:03,-39.421,-71.941,2830.00,550.00,73.52,2.85,0.990,12.60,1015.60,679.74,853.60,564.63,860.05,0.01,0.01,0.01,0.01,0.01,0.0095,0.0379,0.0742,0.0728,0.1017,Na  
31487,397,26/02/13,17:59:18,-39.421,-71.941,2830.00,550.00,73.54,2.85,0.990,12.60,977.55,652.32,820.91,541.63,825.22,0.00,0.00,0.00,0.00,0.00,0.0227,0.0522,0.0879,0.0874,0.1161,Na  
31487,398,26/02/13,17:59:32,-39.421,-71.941,2830.00,550.00,73.55,2.85,0.990,12.60,920.13,611.64,775.54,510.29,777.35,0.01,0.01,0.00,0.00,0.01,0.0438,0.0747,0.1077,0.1082,0.1370,Na  
31487,399,26/02/13,17:59:47,-39.421,-71.941,2830.00,550.00,73.57,2.85,0.990,12.60,881.85,586.31,747.64,490.38,749.13,0.01,0.01,0.01,0.01,0.01,0.0585,0.0894,0.1205,0.1221,0.1499,Na  
31487,400,26/02/13,18:00:04,-39.421,-71.941,2830.00,550.00,73.59,2.85,0.990,12.60,830.76,549.24,702.48,459.30,700.56,0.02,0.01,0.01,0.01,0.01,0.0792,0.1121,0.1422,0.1449,0.1733,Na  
31487,401,26/02/13,18:00:18,-39.421,-71.941,2830.00,550.00,73.61,2.86,0.990,12.60,736.42,492.65,641.01,418.63,637.86,0.00,0.00,0.00,0.00,0.00,0.1212,0.1500,0.1741,0.1773,0.2060,Na  
31487,402,26/02/13,18:00:33,-39.421,-71.941,2830.00,550.00,73.63,2.86,0.990,12.60,672.63,454.36,602.21,392.28,596.33,0.00,0.00,0.00,0.00,0.00,0.1526,0.1781,0.1958,0.1999,0.2294,Na  
31487,403,26/02/13,18:00:47,-39.421,-71.941,2830.00,550.00,73.64,2.86,0.990,12.60,1126.65,772.78,944.97,640.11,970.14,0.00,0.00,0.00,0.00,0.00,-0.0280,-0.0078,0.0382,0.0286,0.0591,Na  
31487,404,26/02/13,18:01:04,-39.421,-71.941,2830.00,550.00,73.66,2.86,0.990,12.60,1112.00,766.09,936.12,632.87,960.43,0.00,0.00,0.00,0.00,0.00,-0.0236,-0.0049,0.0414,0.0325,0.0625,Na  
31487,405,26/02/13,18:01:18,-39.421,-71.941,2830.00,550.00,73.68,2.86,0.990,12.60,1072.50,745.69,918.40,620.20,942.61,0.00,0.00,0.00,0.00,0.00,-0.0111,0.0045,0.0481,0.0395,0.0690,Na  
31487,406,26/02/13,18:01:33,-39.421,-71.941,2830.00,550.00,73.70,2.87,0.990,12.60,1053.14,732.59,910.20,613.76,933.86,0.01,0.00,0.00,0.00,0.00,-0.0049,0.0106,0.0511,0.0431,0.0722,Na  
31487,407,26/02/13,18:01:47,-39.421,-71.941,2830.00,550.00,73.71,2.87,0.990,12.60,1049.69,723.49,889.80,597.92,909.75,0.00,0.00,0.00,0.00,0.00,-0.0039,0.0148,0.0590,0.0522,0.0813,Na  
31487,408,26/02/13,18:02:04,-39.421,-71.941,2830.00,550.00,73.73,2.87,0.990,12.60,1011.01,696.56,861.12,578.12,880.51,0.00,0.00,0.00,0.00,0.00,0.0090,0.0279,0.0703,0.0639,0.0926,Na  
31487,409,26/02/13,18:02:19,-39.421,-71.941,2830.00,550.00,73.75,2.87,0.990,12.60,980.15,671.44,831.94,557.33,849.03,0.00,0.00,0.00,0.00,0.00,0.0196,0.0406,0.0823,0.0766,0.1052,Na  
31487,410,26/02/13,18:02:33,-39.421,-71.941,2830.00,550.00,73.77,2.87,0.990,12.60,940.44,642.31,797.77,533.17,813.35,0.00,0.00,0.00,0.00,0.00,0.0338,0.0559,0.0968,0.0920,0.1201,Na  
31487,411,26/02/13,18:02:48,-39.421,-71.941,2830.00,550.00,73.79,2.88,0.990,12.60,889.81,606.35,759.64,507.05,772.98,0.01,0.01,0.01,0.01,0.01,0.0528,0.0758,0.1137,0.1094,0.1377,Na  
31487,412,26/02/13,18:03:03,-39.421,-71.941,2830.00,550.00,73.80,2.88,0.990,12.60,818.64,560.77,713.07,475.39,724.33,0.00,0.00,0.00,0.00,0.00,0.0816,0.1028,0.1356,0.1317,0.1602,Na  
31487,413,26/02/13,18:03:18,-39.421,-71.941,2830.00,550.00,73.82,2.88,0.990,12.60,779.32,532.05,676.02,449.31,683.14,0.00,0.00,0.00,0.00,0.00,0.0984,0.1209,0.1540,0.1512,0.1804,Na  
31487,414,26/02/13,18:03:32,-39.421,-71.941,2830.00,550.00,73.84,2.88,0.990,12.60,732.41,502.00,641.94,425.57,646.21,0.01,0.01,0.01,0.01,0.01,0.1198,0.1409,0.1718,0.1699,0.1995,Na  
31487,415,26/02/13,18:03:47,-39.421,-71.941,2830.00,550.00,73.86,2.88,0.990,12.60,651.39,453.29,589.85,390.42,590.61,0.01,0.01,0.00,0.00,0.00,0.1601,0.1761,0.2010,0.1996,0.2306,Na  
31487,416,26/02/13,18:04:04,-39.421,-71.941,2830.00,550.00,73.88,2.89,0.990,12.60,600.35,420.22,553.20,364.85,550.00,0.00,0.00,0.00,0.00,0.00,0.1881,0.2021,0.2231,0.2229,0.2551,Na  
31487,417,26/02/13,18:04:18,-39.421,-71.941,2830.00,550.00,73.89,2.89,0.990,12.60,549.97,387.29,516.91,339.44,509.76,0.00,0.00,0.00,0.00,0.00,0.2181,0.2301,0.2464,0.2478,0.2812,Na  
31487,418,26/02/13,18:04:33,-39.421,-71.941,2830.00,550.00,73.91,2.89,0.990,12.60,1185.03,777.15,970.23,647.84,976.04,0.00,0.00,0.00,0.00,0.00,-0.0477,-0.0111,0.0284,0.0240,0.0563,Na  
31487,419,26/02/13,18:04:47,-39.421,-71.941,2830.00,550.00,73.93,2.89,0.990,12.60,1198.19,782.68,979.54,652.37,984.91,0.00,0.00,0.00,0.00,0.00,-0.0517,-0.0136,0.0251,0.0216,0.0531,Na  
31487,420,26/02/13,18:05:04,-39.421,-71.941,2830.00,550.00,73.95,2.90,0.990,12.60,1147.08,761.96,976.59,650.06,984.22,0.01,0.01,0.00,0.00,0.00,-0.0368,-0.0044,0.0261,0.0228,0.0533,Na  
31487,421,26/02/13,18:05:18,-39.421,-71.941,2830.00,550.00,73.96,2.90,0.990,12.60,1176.51,775.33,980.61,650.68,987.82,0.00,0.00,0.00,0.00,0.00,-0.0457,-0.0105,0.0246,0.0224,0.0520,Na  
31487,422,26/02/13,18:05:33,-39.421,-71.941,2830.00,550.00,73.98,2.90,0.990,12.60,1177.10,776.00,979.74,648.90,986.15,0.00,0.00,0.00,0.00,0.00,-0.0460,-0.0109,0.0249,0.0234,0.0526,Na  
31487,423,26/02/13,18:05:48,-39.421,-71.941,2830.00,550.00,74.00,2.90,0.990,12.60,1166.37,771.61,974.17,644.17,980.73,0.00,0.00,0.00,0.00,0.00,-0.0430,-0.0090,0.0268,0.0259,0.0544,Na  
31487,424,26/02/13,18:06:04,-39.421,-71.941,2830.00,550.00,74.02,2.90,0.990,12.60,1143.48,761.33,962.51,635.78,968.91,0.00,0.00,0.00,0.00,0.00,-0.0363,-0.0045,0.0309,0.0303,0.0586,Na  
31487,425,26/02/13,18:06:19,-39.421,-71.941,2830.00,550.00,74.04,2.91,0.990,12.60,1129.02,751.26,944.59,622.73,949.15,0.00,0.00,0.00,0.00,0.00,-0.0321,0.0000,0.0374,0.0375,0.0656,Na  
31487,426,26/02/13,18:06:33,-39.421,-71.941,2830.00,550.00,74.05,2.91,0.990,12.60,1103.34,734.37,924.25,608.80,927.48,0.00,0.00,0.00,0.00,0.00,-0.0243,0.0077,0.0448,0.0452,0.0735,Na  
31487,427,26/02/13,18:06:48,-39.421,-71.941,2830.00,550.00,74.07,2.91,0.990,12.60,1064.25,707.98,894.48,587.37,895.72,0.01,0.00,0.00,0.00,0.00,-0.0120,0.0202,0.0560,0.0575,0.0854,Na  
31487,428,26/02/13,18:07:03,-39.421,-71.941,2830.00,550.00,74.09,2.91,0.990,12.60,1033.72,686.08,869.04,570.03,869.75,0.00,0.00,0.00,0.00,0.00,-0.0022,0.0309,0.0659,0.0677,0.0955,Na  
31487,429,26/02/13,18:07:18,-39.421,-71.941,2830.00,550.00,74.11,2.91,0.990,12.60,997.37,658.28,834.60,545.96,832.69,0.00,0.00,0.00,0.00,0.00,0.0099,0.0449,0.0797,0.0825,0.1103,Na  
31487,430,26/02/13,18:07:33,-39.421,-71.941,2830.00,550.00,74.13,2.92,0.990,12.60,972.04,634.29,800.45,521.40,796.00,0.00,0.00,0.00,0.00,0.00,0.0185,0.0575,0.0939,0.0982,0.1257,Na  
31487,431,26/02/13,18:07:47,-39.421,-71.941,2830.00,550.00,74.14,2.92,0.990,12.60,922.07,597.86,759.39,492.49,752.88,0.00,0.00,0.00,0.00,0.00,0.0364,0.0777,0.1119,0.1177,0.1447,Na  
31487,432,26/02/13,18:08:04,-39.421,-71.941,2830.00,550.00,74.16,2.92,0.990,12.60,856.59,555.45,713.32,460.89,705.55,0.01,0.01,0.01,0.01,0.01,0.0614,0.1027,0.1332,0.1403,0.1668,Na  
31487,433,26/02/13,18:08:18,-39.421,-71.941,2830.00,550.00,74.18,2.92,0.990,12.60,767.41,502.54,657.59,424.98,649.49,0.01,0.01,0.01,0.01,0.01,0.0988,0.1368,0.1609,0.1679,0.1950,Na  
31487,434,26/02/13,18:08:33,-39.421,-71.941,2830.00,550.00,74.20,2.93,0.990,12.60,695.39,458.88,610.10,393.03,599.22,0.01,0.01,0.01,0.01,0.01,0.1323,0.1677,0.1864,0.1945,0.2224,Na  
31487,435,26/02/13,18:08:47,-39.421,-71.941,2830.00,550.00,74.21,2.93,0.990,12.60,659.42,431.68,576.32,369.57,562.58,0.01,0.01,0.00,0.01,0.01,0.1502,0.1883,0.2057,0.2154,0.2438,Na  
31487,436,26/02/13,18:09:04,-39.421,-71.941,2830.00,550.00,74.23,2.93,0.990,12.60,590.88,389.05,530.96,338.67,514.60,0.01,0.01,0.01,0.01,0.01,0.1873,0.2235,0.2335,0.2450,0.2740,Na  
31487,437,26/02/13,18:09:18,-39.421,-71.941,2830.00,550.00,74.25,2.93,0.990,12.60,535.74,352.66,491.08,311.76,472.07,0.01,0.01,0.00,0.00,0.00,0.2204,0.2568,0.2600,0.2731,0.3032,Na  
31487,438,26/02/13,18:09:33,-39.421,-71.941,2830.00,550.00,74.27,2.93,0.990,12.60,483.84,317.63,451.95,284.90,429.56,0.01,0.01,0.01,0.01,0.01,0.2548,0.2922,0.2881,0.3036,0.3352,Na  
31487,439,26/02/13,18:09:48,-39.421,-71.941,2830.00,550.00,74.29,2.94,0.990,12.50,433.04,282.94,412.51,258.01,387.47,0.00,0.00,0.00,0.00,0.00,0.2922,0.3312,0.3189,0.3371,0.3701,Na  
31487,440,26/02/13,18:10:04,-39.421,-71.941,2830.00,550.00,74.31,2.94,0.990,12.50,379.44,245.45,369.41,229.27,341.82,0.01,0.01,0.01,0.01,0.01,0.3368,0.3793,0.3562,0.3770,0.4124,Na  
31487,441,26/02/13,18:10:19,-39.421,-71.941,2830.00,550.00,74.32,2.94,0.990,12.50,324.79,207.41,324.41,199.22,294.03,0.01,0.01,0.01,0.01,0.01,0.3892,0.4361,0.4001,0.4245,0.4633,Na  
31487,442,26/02/13,18:10:33,-39.421,-71.941,2830.00,550.00,74.34,2.94,0.990,12.50,280.51,174.91,285.34,173.58,253.66,0.01,0.01,0.01,0.01,0.01,0.4386,0.4937,0.4434,0.4710,0.5132,Na  
31487,443,26/02/13,18:10:48,-39.421,-71.941,2830.00,550.00,74.36,2.94,0.990,12.50,232.66,141.83,246.21,147.66,214.36,0.01,0.02,0.01,0.01,0.01,0.5016,0.5644,0.4932,0.5256,0.5700,Na  
31487,444,26/02/13,18:11:04,-39.421,-71.941,2830.00,550.00,74.38,2.95,0.990,12.50,199.02,115.60,210.81,124.18,178.61,0.01,0.02,0.02,0.02,0.02,0.5540,0.6332,0.5454,0.5839,0.6314,Na  
31487,445,26/02/13,18:11:19,-39.421,-71.941,2830.00,550.00,74.40,2.95,0.990,12.50,163.17,89.81,176.13,101.57,146.23,0.02,0.02,0.01,0.02,0.01,0.6207,0.7182,0.6059,0.6516,0.6988,Na  
31487,446,26/02/13,18:11:34,-39.421,-71.941,2830.00,550.00,74.42,2.95,0.990,12.50,125.08,63.32,136.05,77.64,110.47,0.02,0.02,0.02,0.02,0.02,0.7101,0.8360,0.6930,0.7422,0.7932,Na  
31487,447,26/02/13,18:11:48,-39.421,-71.941,2830.00,550.00,74.43,2.95,0.990,12.50,92.61,43.54,104.44,58.84,84.44,0.05,0.05,0.02,0.02,0.02,0.8112,0.9621,0.7820,0.8355,0.8837,Na  
31487,448,26/02/13,18:12:04,-39.421,-71.941,2830.00,550.00,74.45,2.96,0.990,12.50,74.56,31.28,79.85,44.41,64.71,0.02,0.03,0.02,0.02,0.02,0.8837,1.0731,0.8721,0.9300,0.9730,Na  
31487,449,26/02/13,18:12:18,-39.421,-71.941,2830.00,550.00,74.47,2.96,0.990,12.50,54.64,20.05,55.42,30.81,46.68,0.02,0.02,0.02,0.02,0.02,0.9880,1.2226,0.9950,1.0529,1.0827,Na  
31487,450,26/02/13,18:12:33,-39.421,-71.941,2830.00,550.00,74.49,2.96,0.990,12.50,39.05,13.10,38.34,21.75,34.95,0.03,0.04,0.03,0.03,0.02,1.1006,1.3654,1.1187,1.1698,1.1796,Na  
